x,y,u,v,p,T
0.853123,0.486613,0.445433,-0.780248,1.89394,0.02669
0.534775,-0.557164,0.188516,0.102466,0.0510166,0.883438
-0.754061,0.58506,0.519116,0.668043,-0.158439,0.110842
0.432115,-0.882056,-0.836512,-0.409776,0.480268,0.0723818
0.922931,0.269895,0.226736,-0.768959,1.64808,0.0809337
-0.467604,-0.177972,0.0738408,-0.322203,-0.802936,0.787297
-0.17981,-0.556397,0.242052,-0.170718,-0.555929,0.882988
0.600777,-0.514054,0.142988,0.097192,0.143514,0.856842
0.800869,0.231516,-0.0163196,0.0241735,1.33851,0.681842
0.93845,-0.179951,-0.150528,-0.791551,1.04534,0.160132
0.140919,-0.646347,0.316184,-0.0328663,-0.35788,0.932238
0.975693,0.108382,0.101587,-0.910901,1.63256,0.0456949
0.207523,0.693343,-0.160288,-0.0351929,0.621703,0.452425
-0.674848,-0.707698,-0.663233,0.632329,0.158994,0.073007
-0.900485,0.322478,0.287891,0.804197,-0.171681,0.113549
-0.242484,-0.920393,-0.781023,0.205543,0.0229574,0.176385
-0.929816,0.196357,0.171327,0.813316,-0.205834,0.133121
0.654375,0.456312,-0.101454,0.0838777,1.42917,0.67272
0.0014226,-0.955087,-0.818338,-0.00135613,0.10129,0.17252
0.720497,0.377514,-0.0632081,0.0695063,1.44006,0.679214
0.0927162,0.638373,-0.395766,-0.0781161,0.24252,0.697869
0.865266,0.39675,0.309863,-0.670025,1.66915,0.0860999
-0.47673,0.0242208,-0.0278664,-0.398281,-0.972112,0.76974
0.190211,0.650416,-0.347293,-0.019558,0.541987,0.668041
-0.930399,-0.318547,-0.30474,0.889888,0.149587,0.0494575
0.325738,-0.897171,-0.763348,-0.277209,0.213029,0.184516
0.585821,0.755549,0.593499,-0.460845,1.50982,0.0585056
-0.906873,0.366538,0.347638,0.860028,0.00529949,0.0565304
-0.213513,-0.928909,-0.792146,0.181861,0.0372611,0.172597
0.706027,0.68429,0.62596,-0.645775,1.81604,0.0221274
0.346999,-0.659115,0.177594,0.0261274,-0.149447,0.875896
-0.808024,-0.51217,-0.448792,0.70731,-0.0371838,0.135834
-0.64147,0.738678,0.696956,0.604807,0.109193,0.0502189
-0.462186,-0.219642,0.0869084,-0.298845,-0.765396,0.784731
0.517803,0.829656,0.738551,-0.461252,1.55108,0.0305581
0.657835,-0.70051,-0.612001,-0.574672,0.480384,0.163159
-0.371353,0.35683,-0.252819,-0.393512,-1.01527,0.689165
0.379846,0.673354,-0.0448338,-0.0305901,1.00014,0.408861
